Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
10/02/2023,2022,Schalke 04,Wolfsburg,3.6,3.8,1.95,0,0,D,0,2,1,8,0,2,20,20,2,1,8,3,1,0,20,20
05/02/2023,2022,Wolfsburg,Bayern Munich,5.25,4.5,1.57,2,4,A,3,0,12,0,3,0,50,38,2,0,6,3,1,0,50,38
05/02/2023,2022,Stuttgart,Werder Bremen,2.0,3.6,3.6,0,2,A,2,0,5,3,0,0,33,33,0,3,2,15,0,3,33,33
04/02/2023,2022,M'gladbach,Schalke 04,1.53,4.5,5.75,0,0,D,2,1,9,6,2,0,67,0,0,3,2,7,0,1,67,0
04/02/2023,2022,Union Berlin,Mainz,1.95,3.5,4.0,2,1,H,2,0,7,4,1,0,75,25,0,2,3,8,0,1,75,25
04/02/2023,2022,FC Koln,RB Leipzig,4.2,3.6,1.91,0,0,D,1,1,9,4,1,0,50,25,3,0,11,3,2,0,50,25
04/02/2023,2022,Ein Frankfurt,Hertha,1.45,4.5,6.5,3,0,H,2,1,8,4,2,0,56,11,0,3,2,6,0,1,56,11
04/02/2023,2022,Dortmund,Freiburg,1.67,4.0,5.0,5,1,H,3,0,12,3,2,0,75,12,1,2,3,9,1,2,75,12
04/02/2023,2022,Bochum,Hoffenheim,2.75,3.5,2.5,5,2,H,3,0,7,3,1,0,50,12,0,2,4,8,0,2,50,12
03/02/2023,2022,Augsburg,Leverkusen,4.0,3.8,1.85,1,0,H,1,2,2,3,0,0,22,22,2,1,5,5,0,1,22,22
29/01/2023,2022,Leverkusen,Dortmund,2.45,3.8,2.63,0,2,A,3,0,9,0,3,0,44,22,1,2,4,7,0,2,44,22
29/01/2023,2022,Schalke 04,FC Koln,3.8,3.6,1.95,0,0,D,1,2,2,8,0,2,22,11,0,2,1,5,0,2,22,11
28/01/2023,2022,Bayern Munich,Ein Frankfurt,1.33,6.0,7.5,1,1,D,2,0,13,4,2,0,62,38,1,0,4,3,0,0,62,38
28/01/2023,2022,Werder Bremen,Wolfsburg,3.2,3.6,2.15,2,1,H,1,2,4,5,0,0,33,11,3,0,10,1,2,0,33,11
28/01/2023,2022,Mainz,Bochum,1.7,4.0,4.75,5,2,H,0,2,2,6,0,1,12,50,1,2,1,5,0,2,12,50
28/01/2023,2022,Hoffenheim,M'gladbach,2.0,3.9,3.4,1,4,A,0,2,4,7,0,1,33,22,0,3,2,5,0,0,33,22
28/01/2023,2022,Hertha,Union Berlin,3.5,3.25,2.2,0,2,A,1,2,4,8,1,1,22,44,1,2,3,10,0,2,22,44
28/01/2023,2022,Freiburg,Augsburg,1.5,4.5,6.25,3,1,H,2,0,7,2,2,0,62,25,0,2,6,8,0,0,62,25
27/01/2023,2022,RB Leipzig,Stuttgart,1.33,5.0,9.0,2,1,H,2,0,6,2,2,0,75,25,0,2,3,7,0,2,75,25
25/01/2023,2022,Werder Bremen,Union Berlin,2.8,3.2,2.63,1,2,A,2,1,4,3,0,0,38,12,0,3,2,11,0,2,38,12
25/01/2023,2022,Leverkusen,Bochum,1.4,5.25,6.5,2,0,H,2,0,9,2,2,0,38,25,1,2,1,7,0,2,38,25
25/01/2023,2022,Freiburg,Ein Frankfurt,2.5,3.5,2.7,1,1,D,3,0,8,1,3,0,71,14,2,0,6,3,1,0,71,14
25/01/2023,2022,Augsburg,M'gladbach,3.0,3.6,2.25,1,0,H,0,2,4,6,0,0,12,25,0,2,4,6,0,0,12,25
25/01/2023,2022,Mainz,Dortmund,2.9,3.6,2.3,1,2,A,1,1,6,4,1,1,14,57,1,2,4,7,0,2,14,57
24/01/2023,2022,Hoffenheim,Stuttgart,2.1,3.5,3.4,2,2,D,0,3,2,7,0,2,38,12,0,3,1,10,0,3,38,12
24/01/2023,2022,Hertha,Wolfsburg,3.0,3.4,2.3,0,5,A,2,1,6,4,1,0,25,50,2,0,7,3,1,0,25,50
24/01/2023,2022,Bayern Munich,FC Koln,1.2,7.5,12.0,1,1,D,3,0,17,3,3,0,71,29,0,3,0,9,0,3,71,29
24/01/2023,2022,Schalke 04,RB Leipzig,5.75,4.33,1.53,1,6,A,1,2,1,4,0,2,25,12,2,0,8,5,1,0,25,12
22/01/2023,2022,M'gladbach,Leverkusen,2.63,3.8,2.45,2,3,A,2,1,8,6,2,1,75,0,1,2,3,8,0,2,75,0
22/01/2023,2022,Dortmund,Augsburg,1.3,6.0,8.0,4,3,H,2,0,10,2,2,0,71,14,0,2,5,7,0,0,71,14
21/01/2023,2022,FC Koln,Werder Bremen,2.25,3.8,2.9,7,1,H,1,1,5,5,0,0,43,29,1,2,3,9,0,2,43,29
21/01/2023,2022,Wolfsburg,Freiburg,2.55,3.4,2.75,6,0,H,2,0,8,2,2,0,43,43,1,2,3,8,1,2,43,43
21/01/2023,2022,Union Berlin,Hoffenheim,2.25,3.4,3.2,3,1,H,2,0,6,3,1,0,71,29,1,1,6,5,1,1,71,29
21/01/2023,2022,Stuttgart,Mainz,2.4,3.5,2.88,1,1,D,3,0,8,3,1,0,38,25,1,2,4,7,1,1,38,25
21/01/2023,2022,Ein Frankfurt,Schalke 04,1.36,5.0,8.5,3,0,H,2,1,10,5,2,0,50,12,0,3,2,8,0,1,50,12
21/01/2023,2022,Bochum,Hertha,2.38,3.5,2.9,3,1,H,3,0,7,2,1,0,43,14,0,3,3,6,0,0,43,14
20/01/2023,2022,RB Leipzig,Bayern Munich,3.6,4.33,1.85,1,1,D,3,0,8,3,2,0,86,14,3,0,7,2,2,0,86,14
13/11/2022,2022,Freiburg,Union Berlin,2.0,3.3,4.0,4,1,H,3,0,6,1,2,0,67,17,1,2,2,7,0,1,67,17
13/11/2022,2022,Mainz,Ein Frankfurt,2.75,3.5,2.45,1,1,D,1,1,6,4,1,1,17,50,2,1,5,5,1,1,17,50
12/11/2022,2022,Schalke 04,Bayern Munich,15.0,7.5,1.16,0,2,A,1,2,1,5,0,2,29,14,2,0,7,4,1,0,29,14
12/11/2022,2022,Werder Bremen,RB Leipzig,3.6,4.0,1.9,1,2,A,2,1,3,3,0,1,43,14,1,0,7,5,1,0,43,14
12/11/2022,2022,Leverkusen,Stuttgart,1.72,4.2,4.33,2,0,H,2,0,11,2,2,0,29,29,0,3,3,11,0,2,29,29
12/11/2022,2022,Hoffenheim,Wolfsburg,2.25,3.75,3.1,1,2,A,0,3,2,7,0,2,43,14,1,0,6,3,1,0,43,14
12/11/2022,2022,Hertha,FC Koln,2.2,3.6,3.1,2,0,H,1,1,6,6,0,0,14,57,0,3,2,12,0,3,14,57
12/11/2022,2022,Augsburg,Bochum,2.2,3.5,3.2,0,1,A,0,1,5,6,0,0,14,29,0,3,1,11,0,3,14,29
