Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
16/01/2023,2022,Gil Vicente,Guimaraes,2.4,3.1,2.9,2.0,1.0,H,1,2,2,3,0,0,25,25,1,2,1,6,0,2,25,25
16/01/2023,2022,Estoril,Casa Pia,2.8,3.1,2.45,2.0,0.0,H,0,2,2,8,0,2,17,33,2,1,4,4,0,1,17,33
15/01/2023,2022,Porto,Famalicao,1.18,6.5,15.0,4.0,1.0,H,2,1,9,2,2,0,86,0,1,1,4,3,1,0,86,0
15/01/2023,2022,Benfica,Sp Lisbon,1.8,3.75,3.8,2.0,2.0,D,3,0,9,1,2,0,100,0,1,2,2,3,0,0,100,0
15/01/2023,2022,Chaves,Arouca,2.15,3.2,3.4,1.0,1.0,D,1,1,3,3,1,1,14,57,1,1,3,6,0,1,14,57
14/01/2023,2022,Sp Braga,Boavista,1.29,5.0,10.0,1.0,0.0,H,1,2,3,2,1,0,57,14,0,3,2,8,0,1,57,14
14/01/2023,2022,Rio Ave,Pacos Ferreira,1.85,3.3,4.0,0.0,1.0,A,2,0,3,1,0,0,57,14,0,3,1,9,0,2,57,14
14/01/2023,2022,Vizela,Maritimo,1.75,3.5,4.33,3.0,0.0,H,1,2,3,2,1,0,29,14,1,1,2,2,0,0,29,14
13/01/2023,2022,Portimonense,Santa Clara,1.95,3.3,3.75,0.0,0.0,D,0,2,3,5,0,0,38,12,1,1,1,1,0,0,38,12
08/01/2023,2022,Boavista,Gil Vicente,2.55,3.25,2.7,1.0,0.0,H,0,1,4,7,0,1,43,29,0,3,3,9,0,3,43,29
08/01/2023,2022,Maritimo,Sp Lisbon,9.0,4.5,1.4,1.0,0.0,H,0,1,2,3,0,0,0,33,2,1,4,3,0,0,0,33
08/01/2023,2022,Pacos Ferreira,Chaves,2.75,3.3,2.5,1.0,1.0,D,0,3,0,4,0,1,0,14,2,1,3,6,0,1,0,14
07/01/2023,2022,Casa Pia,Porto,9.0,4.5,1.36,0.0,0.0,D,1,2,2,3,0,0,43,14,2,0,7,2,2,0,43,14
