Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
28/10/17,2017,Sevilla,Leganes,1.61,3.75,6.0,2,1,H,3,0,6,0,2,0,75,25,2,1,4,1,2,0,75,25
28/10/17,2017,Ath Madrid,Villarreal,1.5,4.0,7.5,1,1,D,2,0,4,1,1,0,67,33,2,1,5,5,1,1,67,33
28/10/17,2017,Ath Bilbao,Barcelona,7.0,4.5,1.44,0,2,A,2,1,4,2,1,0,50,25,2,0,6,2,1,0,50,25
28/10/17,2017,Alaves,Valencia,6.0,3.75,1.6,1,2,A,0,3,1,7,0,2,0,0,2,0,10,6,1,0,0,0
23/10/17,2017,Sociedad,Espanol,1.85,3.79,4.0,1,1,D,0,2,7,10,0,1,25,25,0,2,0,7,0,2,25,25
23/10/17,2017,La Coruna,Girona,2.04,3.29,3.79,1,2,A,2,1,5,5,0,1,50,0,0,1,3,5,0,1,50,0
22/10/17,2017,Villarreal,Las Palmas,1.5,4.2,7.0,4,0,H,2,0,6,1,2,0,67,33,1,2,3,5,1,1,67,33
22/10/17,2017,Real Madrid,Eibar,1.09,11.0,23.0,3,0,H,1,1,3,2,1,0,25,50,0,3,1,12,0,3,25,50
22/10/17,2017,Leganes,Ath Bilbao,2.37,3.1,3.29,1,0,H,0,1,1,2,0,0,25,50,0,2,5,7,0,0,25,50
22/10/17,2017,Celta,Ath Madrid,4.2,3.39,1.95,0,1,A,1,0,5,4,0,0,25,50,1,0,2,1,0,0,25,50
21/10/17,2017,Valencia,Sevilla,1.85,3.89,4.0,4,0,H,2,0,8,2,1,0,75,25,1,2,1,3,0,1,75,25
21/10/17,2017,Levante,Getafe,2.37,3.2,3.2,1,1,D,1,1,4,3,1,1,40,40,1,1,4,4,0,0,40,40
21/10/17,2017,Betis,Alaves,1.57,4.0,6.0,2,0,H,2,1,9,7,1,1,75,0,1,2,2,2,1,0,75,0
21/10/17,2017,Barcelona,Malaga,1.07,13.0,26.0,2,0,H,3,0,14,1,3,0,100,0,0,3,0,8,0,2,100,0
16/10/17,2017,Las Palmas,Celta,2.38,3.3,3.1,2,5,A,1,2,2,7,0,2,33,0,1,2,6,4,1,0,33,0
15/10/17,2017,Malaga,Leganes,2.38,3.0,3.4,0,2,A,0,2,4,7,0,1,0,33,2,1,3,1,1,0,0,33
15/10/17,2017,Girona,Villarreal,2.8,3.2,2.6,1,2,A,1,2,1,4,0,1,25,25,1,2,3,7,1,2,25,25
15/10/17,2017,Eibar,La Coruna,2.0,3.5,3.75,0,0,D,1,2,1,5,0,1,33,0,0,2,4,8,0,1,33,0
15/10/17,2017,Betis,Valencia,2.55,3.5,2.7,3,6,A,3,0,8,2,1,0,100,0,1,0,6,5,0,0,100,0
14/10/17,2017,Getafe,Real Madrid,10.0,5.75,1.29,1,2,A,1,2,5,3,1,0,33,0,3,0,8,2,2,0,33,0
14/10/17,2017,Ath Bilbao,Sevilla,2.5,3.25,2.9,1,0,H,1,1,3,2,1,0,33,33,2,1,2,2,0,1,33,33
14/10/17,2017,Alaves,Sociedad,3.5,3.4,2.15,0,2,A,0,3,1,7,0,2,0,0,2,1,7,7,1,1,0,0
01/10/17,2017,Valencia,Ath Bilbao,1.91,3.5,4.2,3,2,H,2,0,6,0,1,0,67,33,1,1,4,4,0,0,67,33
01/10/17,2017,Sociedad,Betis,1.95,3.6,3.8,4,4,D,1,2,6,6,1,1,33,0,1,2,2,5,0,2,33,0
01/10/17,2017,Real Madrid,Espanol,1.1,10.0,23.0,2,0,H,0,1,3,4,0,0,0,67,0,1,1,6,0,1,0,67
01/10/17,2017,Barcelona,Las Palmas,1.08,11.0,26.0,3,0,H,3,0,13,1,3,0,100,0,1,2,3,3,1,0,100,0
30/09/17,2017,Sevilla,Malaga,1.36,5.5,7.5,2,0,H,2,0,5,1,1,0,67,33,0,3,0,7,0,1,67,33
30/09/17,2017,Levante,Alaves,1.83,3.5,4.5,0,2,A,1,0,6,3,1,0,50,50,0,3,0,3,0,0,50,50
30/09/17,2017,Leganes,Ath Madrid,7.5,3.75,1.55,0,0,D,1,1,2,2,0,0,33,33,2,0,7,2,1,0,33,33
30/09/17,2017,La Coruna,Getafe,2.25,3.25,3.4,2,1,H,1,2,3,7,0,2,33,0,1,0,3,2,0,0,33,0
21/05/17,2016,Valencia,Villarreal,3.1,3.4,2.3,1,3,A,1,1,6,4,1,0,44,22,1,2,3,6,0,1,44,22
21/05/17,2016,Malaga,Real Madrid,11.0,7.0,1.22,0,2,A,3,0,9,2,3,0,56,11,3,0,14,3,3,0,56,11
21/05/17,2016,Celta,Sociedad,4.75,3.75,1.75,2,2,D,0,3,1,8,0,2,50,6,1,1,6,6,0,0,50,6
21/05/17,2016,Barcelona,Eibar,1.05,15.0,34.0,4,2,H,3,0,14,4,2,0,78,17,0,2,0,3,0,1,78,17
21/05/17,2016,Ath Madrid,Ath Bilbao,2.0,3.5,3.8,3,1,H,2,1,4,1,1,0,72,11,2,1,4,1,1,0,72,11
20/05/17,2016,Sp Gijon,Betis,2.5,3.4,2.8,2,2,D,1,1,4,4,0,0,28,17,1,2,2,6,0,1,28,17
20/05/17,2016,Sevilla,Osasuna,1.14,9.0,17.0,5,0,H,2,0,5,2,1,0,72,22,0,3,2,14,0,3,72,22
20/05/17,2016,Leganes,Alaves,2.1,3.25,3.75,1,1,D,2,1,7,1,2,0,28,28,1,1,5,3,1,0,28,28
20/05/17,2016,La Coruna,Las Palmas,1.73,4.0,4.5,3,0,H,1,2,5,8,1,1,33,28,0,3,1,9,0,2,33,28
19/05/17,2016,Granada,Espanol,4.5,4.0,1.73,1,2,A,0,3,0,9,0,3,22,22,2,0,4,2,0,0,22,22
17/05/17,2016,Celta,Real Madrid,13.0,7.0,1.2,1,4,A,0,3,0,6,0,2,53,6,3,0,13,4,2,0,53,6
14/05/17,2016,Villarreal,La Coruna,1.5,4.33,6.5,0,0,D,3,0,8,3,2,0,61,17,0,2,4,7,0,1,61,17
14/05/17,2016,Sociedad,Malaga,1.53,4.1,6.5,2,2,D,3,0,6,2,1,0,56,22,2,1,3,2,1,1,56,22
14/05/17,2016,Real Madrid,Sevilla,1.17,8.0,15.0,4,1,H,1,1,5,5,0,0,72,22,0,2,2,7,0,2,72,22
14/05/17,2016,Las Palmas,Barcelona,26.0,11.0,1.08,1,4,A,1,1,5,7,1,1,50,33,2,1,6,4,1,1,50,33
14/05/17,2016,Eibar,Sp Gijon,2.0,3.75,3.5,0,1,A,2,1,5,2,2,0,56,17,0,2,4,8,0,2,56,17
14/05/17,2016,Betis,Ath Madrid,7.0,3.75,1.57,1,1,D,1,2,3,5,1,1,33,33,2,0,7,1,1,0,33,33
14/05/17,2016,Ath Bilbao,Leganes,1.44,4.2,8.5,1,1,D,3,0,9,2,2,0,72,17,0,3,2,6,0,1,72,17
14/05/17,2016,Alaves,Celta,1.8,3.4,5.0,3,1,H,2,0,3,1,0,0,33,44,1,2,4,5,1,1,33,44
13/05/17,2016,Osasuna,Granada,1.8,3.8,4.33,2,1,H,1,0,6,5,0,0,6,39,0,2,1,4,0,1,6,39
13/05/17,2016,Espanol,Valencia,2.4,3.3,3.0,0,1,A,1,2,1,4,0,1,44,28,1,2,4,5,1,1,44,28
08/05/17,2016,Leganes,Betis,1.65,3.8,5.75,4,0,H,1,2,5,5,1,1,24,29,1,2,3,6,0,1,24,29
07/05/17,2016,Valencia,Osasuna,1.22,6.5,13.0,4,1,H,1,1,5,5,0,0,41,24,1,2,2,10,0,2,41,24
07/05/17,2016,Malaga,Celta,1.4,4.5,7.5,3,0,H,3,0,8,2,3,0,53,12,1,2,6,5,1,0,53,12
07/05/17,2016,La Coruna,Espanol,2.0,3.4,4.0,1,2,A,1,1,4,6,1,1,35,29,1,1,2,3,0,1,35,29
07/05/17,2016,Alaves,Ath Bilbao,4.75,3.5,1.8,1,0,H,1,1,2,2,0,0,29,47,2,1,5,3,1,1,29,47
06/05/17,2016,Sp Gijon,Las Palmas,1.5,4.75,5.5,1,0,H,0,2,3,5,0,0,24,18,0,3,2,11,0,3,24,18
06/05/17,2016,Granada,Real Madrid,21.0,9.0,1.13,0,4,A,0,3,1,8,0,3,24,24,3,0,13,6,2,0,24,24
06/05/17,2016,Barcelona,Villarreal,1.14,8.5,17.0,4,1,H,3,0,13,3,2,0,76,18,2,1,3,2,0,0,76,18
06/05/17,2016,Ath Madrid,Eibar,1.3,5.25,11.0,1,0,H,2,1,4,1,1,0,71,12,1,1,2,2,1,1,71,12
05/05/17,2016,Sevilla,Sociedad,1.62,4.0,5.5,1,1,D,3,0,8,3,2,0,76,18,1,2,5,6,0,0,76,18
01/05/17,2016,Malaga,Sevilla,4.0,3.6,1.91,4,2,H,2,1,4,2,2,1,50,12,0,2,1,6,0,2,50,12
30/04/17,2016,Osasuna,La Coruna,3.9,3.6,1.95,2,2,D,1,1,5,5,0,0,6,35,0,3,2,8,0,2,6,35
30/04/17,2016,Eibar,Leganes,2.1,3.3,3.75,2,0,H,1,1,4,3,1,0,53,18,0,2,3,5,0,0,53,18
30/04/17,2016,Celta,Ath Bilbao,4.5,3.7,1.8,0,3,A,1,2,3,4,1,1,56,6,2,1,4,4,0,1,56,6
30/04/17,2016,Betis,Alaves,2.1,3.2,3.8,1,4,A,2,1,4,1,2,0,35,35,0,2,1,5,0,1,35,35
29/04/17,2016,Sociedad,Granada,1.17,7.5,17.0,2,1,H,2,0,5,2,1,0,53,24,0,2,1,5,0,2,53,24
29/04/17,2016,Real Madrid,Valencia,1.17,9.0,13.0,2,1,H,1,1,6,4,1,0,71,24,1,2,5,7,1,2,71,24
29/04/17,2016,Las Palmas,Ath Madrid,5.25,3.6,1.73,0,5,A,2,0,6,2,1,0,53,35,2,0,4,1,1,0,53,35
29/04/17,2016,Espanol,Barcelona,15.0,7.5,1.18,0,3,A,2,1,3,2,0,0,47,29,2,1,7,5,1,1,47,29
28/04/17,2016,Villarreal,Sp Gijon,1.4,4.75,8.0,3,1,H,2,1,7,5,1,0,59,18,0,1,3,5,0,1,59,18
27/04/17,2016,Sevilla,Celta,1.33,5.5,8.0,2,1,H,2,0,6,2,2,0,75,19,2,1,6,3,1,0,75,19
27/04/17,2016,Ath Bilbao,Betis,1.4,4.5,9.0,2,1,H,2,1,8,3,2,0,71,18,1,2,3,6,0,1,71,18
27/04/17,2016,Alaves,Eibar,2.75,3.2,2.7,0,0,D,2,1,3,2,0,0,31,44,2,1,5,4,1,1,31,44
26/04/17,2016,Valencia,Sociedad,2.6,3.4,2.7,2,3,A,2,0,6,2,1,0,44,25,0,3,2,5,0,0,44,25
26/04/17,2016,Leganes,Las Palmas,1.73,3.6,4.75,3,0,H,0,2,2,5,0,1,19,31,0,3,3,11,0,3,19,31
26/04/17,2016,La Coruna,Real Madrid,8.0,4.75,1.4,2,6,A,1,1,2,1,1,0,38,31,3,0,9,5,1,0,38,31
26/04/17,2016,Barcelona,Osasuna,1.02,17.0,34.0,7,1,H,3,0,10,4,2,0,75,19,1,2,1,5,0,2,75,19
25/04/17,2016,Sp Gijon,Espanol,2.05,3.4,3.6,1,1,D,1,2,5,5,1,0,25,12,1,1,2,3,0,1,25,12
25/04/17,2016,Granada,Malaga,3.9,3.5,1.95,0,2,A,0,3,2,10,0,3,25,25,1,1,1,2,0,1,25,25
25/04/17,2016,Ath Madrid,Villarreal,1.4,4.1,9.0,0,1,A,3,0,7,1,2,0,75,12,1,2,2,3,0,0,75,12
24/04/17,2016,Eibar,Ath Bilbao,2.6,3.3,2.75,0,1,A,1,1,5,6,1,1,56,19,2,1,5,4,1,1,56,19
23/04/17,2016,Sociedad,La Coruna,1.57,4.0,6.0,1,0,H,1,1,4,4,1,1,50,25,1,2,3,7,0,2,50,25
23/04/17,2016,Real Madrid,Barcelona,2.05,4.0,3.2,2,3,A,2,0,6,2,1,0,75,25,1,2,5,5,1,1,75,25
23/04/17,2016,Las Palmas,Alaves,2.0,3.5,3.8,1,1,D,3,0,10,3,2,0,56,31,1,2,2,5,0,1,56,31
23/04/17,2016,Celta,Betis,2.05,3.4,3.75,0,1,A,1,2,3,4,1,1,60,7,0,3,3,8,0,1,60,7
22/04/17,2016,Villarreal,Leganes,1.67,3.6,5.75,2,1,H,2,1,7,4,2,0,56,19,0,1,3,4,0,0,56,19
22/04/17,2016,Osasuna,Sp Gijon,2.5,3.4,2.8,2,2,D,1,1,4,4,0,0,6,31,0,1,2,4,0,1,6,31
22/04/17,2016,Malaga,Valencia,2.2,3.4,3.3,2,0,H,1,2,3,4,1,1,47,13,1,2,5,8,1,2,47,13
22/04/17,2016,Espanol,Ath Madrid,5.0,3.6,1.75,0,1,A,3,0,7,4,0,0,50,31,2,0,4,1,1,0,50,31
21/04/17,2016,Sevilla,Granada,1.17,8.0,15.0,2,0,H,1,0,5,3,1,0,73,20,0,2,1,4,0,1,73,20
17/04/17,2016,Alaves,Villarreal,3.0,3.0,2.55,2,1,H,1,1,2,2,0,0,27,47,2,1,2,1,0,0,27,47
16/04/17,2016,Valencia,Sevilla,2.55,3.2,2.75,0,0,D,2,0,7,3,1,0,47,20,0,2,2,7,0,2,47,20
16/04/17,2016,Leganes,Espanol,2.0,3.2,4.0,0,1,A,1,1,3,4,0,1,20,33,0,2,1,5,0,2,20,33
16/04/17,2016,Granada,Celta,2.8,3.3,2.45,0,3,A,0,3,2,8,0,2,27,27,1,2,3,8,0,1,27,27
16/04/17,2016,Betis,Eibar,2.7,3.2,2.63,2,0,H,1,2,4,4,1,0,31,38,2,0,6,3,1,0,31,38
15/04/17,2016,Sp Gijon,Real Madrid,6.5,5.0,1.4,2,3,A,1,2,3,3,1,0,27,13,3,0,10,4,2,0,27,13
15/04/17,2016,La Coruna,Malaga,2.25,3.2,3.25,2,0,H,1,1,2,2,0,0,33,33,1,1,1,1,0,0,33,33
15/04/17,2016,Barcelona,Sociedad,1.17,6.5,17.0,3,2,H,3,0,12,2,3,0,73,20,1,2,3,4,0,0,73,20
15/04/17,2016,Ath Madrid,Osasuna,1.14,8.0,15.0,3,0,H,3,0,7,1,2,0,73,13,1,2,3,7,0,2,73,13
14/04/17,2016,Ath Bilbao,Las Palmas,1.44,4.5,7.5,5,1,H,2,1,4,2,1,0,69,19,0,3,5,10,0,2,69,19
10/04/17,2016,Sociedad,Sp Gijon,1.44,4.75,7.0,3,1,H,0,1,3,5,0,1,47,27,0,1,2,7,0,1,47,27
09/04/17,2016,Osasuna,Leganes,3.8,3.3,2.05,2,1,H,0,2,3,7,0,1,0,33,0,1,2,3,0,0,0,33
09/04/17,2016,Las Palmas,Betis,2.1,3.5,3.5,4,1,H,2,1,6,3,1,0,53,33,0,2,3,5,0,0,53,33
09/04/17,2016,Granada,Valencia,3.5,3.4,2.1,1,3,A,1,2,3,6,0,1,29,29,0,3,3,9,0,2,29,29
09/04/17,2016,Celta,Eibar,2.25,3.4,3.25,0,2,A,1,1,5,4,1,0,64,7,1,0,6,5,0,0,64,7
08/04/17,2016,Sevilla,La Coruna,1.5,4.33,6.5,4,2,H,1,0,2,1,0,0,71,21,1,2,1,7,0,2,71,21
08/04/17,2016,Real Madrid,Ath Madrid,1.8,3.8,4.33,1,1,D,2,0,8,4,1,0,80,20,2,0,4,1,1,0,80,20
08/04/17,2016,Malaga,Barcelona,8.0,5.25,1.36,2,0,H,0,3,2,6,0,1,43,14,2,1,7,4,1,0,43,14
08/04/17,2016,Espanol,Alaves,2.1,3.1,3.8,1,0,H,3,0,9,4,1,0,47,33,1,2,3,6,0,1,47,33
07/04/17,2016,Villarreal,Ath Bilbao,2.15,3.2,3.6,3,1,H,1,2,6,6,1,0,53,20,2,1,4,2,1,0,53,20
06/04/17,2016,Valencia,Celta,2.0,3.5,3.75,3,2,H,2,0,5,1,1,0,43,21,1,1,2,6,0,1,43,21
06/04/17,2016,Eibar,Las Palmas,1.85,3.75,4.2,3,1,H,1,1,5,5,1,1,53,20,0,2,7,10,0,1,53,20
05/04/17,2016,Sp Gijon,Malaga,2.8,3.25,2.6,0,1,A,1,1,4,3,1,0,29,14,0,2,0,4,0,1,29,14
05/04/17,2016,Leganes,Real Madrid,8.0,5.25,1.33,2,4,A,2,0,5,0,1,0,21,36,3,0,9,4,1,0,21,36
05/04/17,2016,La Coruna,Granada,1.55,4.0,6.5,0,0,D,1,1,3,3,0,0,36,29,0,3,2,7,0,2,36,29
05/04/17,2016,Barcelona,Sevilla,1.22,7.0,11.0,3,0,H,3,0,15,3,3,0,71,21,1,1,4,5,0,1,71,21
05/04/17,2016,Alaves,Osasuna,1.44,4.5,7.0,0,1,A,2,0,4,2,0,0,29,50,0,3,2,10,0,3,29,50
04/04/17,2016,Betis,Villarreal,2.75,3.2,2.7,0,1,A,1,2,5,5,1,0,33,40,2,1,5,2,1,0,33,40
04/04/17,2016,Ath Madrid,Sociedad,1.36,4.75,9.5,1,0,H,2,1,7,3,2,0,71,14,2,1,4,3,0,0,71,14
04/04/17,2016,Ath Bilbao,Espanol,1.5,4.2,7.0,2,0,H,2,1,5,3,1,0,67,20,0,1,3,5,0,1,67,20
03/04/17,2016,Celta,Las Palmas,1.95,3.5,3.8,3,1,H,1,1,5,3,1,0,62,8,0,2,7,9,0,0,62,8
02/04/17,2016,Valencia,La Coruna,1.85,3.4,4.75,3,0,H,2,0,4,2,0,0,38,23,1,2,2,6,0,1,38,23
02/04/17,2016,Sevilla,Sp Gijon,1.33,5.5,8.5,0,0,D,2,0,4,1,1,0,77,15,1,1,4,7,1,1,77,15
02/04/17,2016,Real Madrid,Alaves,1.11,10.0,19.0,3,0,H,2,0,7,4,1,0,79,21,2,1,4,3,0,0,79,21
02/04/17,2016,Granada,Barcelona,13.0,7.5,1.2,1,4,A,2,1,6,3,1,0,31,31,2,1,9,3,1,0,31,31
01/04/17,2016,Villarreal,Eibar,1.85,3.6,4.33,2,3,A,1,1,5,4,1,0,57,21,0,1,3,5,0,1,57,21
01/04/17,2016,Sociedad,Leganes,1.75,3.4,5.5,1,1,D,0,2,2,5,0,1,50,21,0,2,2,4,0,0,50,21
01/04/17,2016,Osasuna,Ath Bilbao,6.0,4.0,1.57,1,2,A,0,2,3,8,0,2,0,36,1,2,2,3,1,1,0,36
01/04/17,2016,Malaga,Ath Madrid,5.25,3.5,1.75,0,2,A,1,2,4,5,0,0,46,15,2,0,6,2,1,0,46,15
31/03/17,2016,Espanol,Betis,2.3,3.2,3.3,2,1,H,2,1,8,5,1,0,43,36,1,1,4,4,0,0,43,36
19/03/17,2016,Sp Gijon,Granada,2.0,3.5,3.8,3,1,H,0,2,2,6,0,1,23,15,0,3,1,8,0,2,23,15
19/03/17,2016,Leganes,Malaga,2.4,3.0,3.3,0,0,D,2,1,5,2,1,1,23,31,0,2,1,5,0,1,23,31
19/03/17,2016,La Coruna,Celta,2.2,3.3,3.4,0,1,A,1,0,4,3,0,0,38,31,0,2,3,9,0,1,38,31
19/03/17,2016,Barcelona,Valencia,1.13,9.5,19.0,4,2,H,3,0,13,2,2,0,69,23,0,2,1,5,0,1,69,23
19/03/17,2016,Ath Madrid,Sevilla,1.67,3.8,5.25,3,1,H,2,1,7,4,1,0,69,15,2,0,4,2,0,0,69,15
18/03/17,2016,Eibar,Espanol,1.91,3.5,4.2,1,1,D,2,1,8,4,2,1,57,14,0,2,2,6,0,2,57,14
18/03/17,2016,Betis,Osasuna,1.44,4.33,8.0,2,0,H,0,2,3,5,0,0,29,43,0,3,2,11,0,3,29,43
18/03/17,2016,Ath Bilbao,Real Madrid,5.0,4.0,1.67,1,2,A,3,0,6,2,1,0,71,21,2,1,8,5,1,0,71,21
18/03/17,2016,Alaves,Sociedad,2.55,3.2,2.9,1,0,H,1,1,3,8,0,1,23,54,3,0,6,3,0,0,23,54
17/03/17,2016,Las Palmas,Villarreal,2.55,3.4,2.75,1,0,H,1,2,5,4,1,0,50,36,3,0,6,1,1,0,50,36
13/03/17,2016,Osasuna,Eibar,3.6,3.4,2.1,1,1,D,0,2,3,8,0,2,0,31,1,1,6,4,1,1,0,31
12/03/17,2016,Sociedad,Ath Bilbao,2.1,3.3,3.5,0,2,A,1,1,5,5,0,0,54,23,0,3,0,6,0,2,54,23
12/03/17,2016,Real Madrid,Betis,1.13,9.0,21.0,2,1,H,2,0,8,3,2,0,77,23,1,1,4,6,0,1,77,23
12/03/17,2016,La Coruna,Barcelona,13.0,6.5,1.22,2,1,H,0,1,2,3,0,0,33,33,2,0,9,2,1,0,33,33
12/03/17,2016,Celta,Villarreal,2.75,3.2,2.75,0,1,A,2,0,6,2,1,0,67,8,2,0,5,1,1,0,67,8
11/03/17,2016,Valencia,Sp Gijon,1.5,4.33,6.5,1,1,D,3,0,5,1,1,0,42,17,1,2,4,8,1,1,42,17
11/03/17,2016,Sevilla,Leganes,1.36,4.75,8.0,1,1,D,2,0,3,0,1,0,83,8,0,3,1,5,0,1,83,8
11/03/17,2016,Malaga,Alaves,2.0,3.3,4.0,1,2,A,1,2,3,4,0,0,50,17,2,1,6,4,1,0,50,17
11/03/17,2016,Granada,Ath Madrid,7.5,4.0,1.5,0,1,A,3,0,7,2,1,0,33,33,1,0,5,2,1,0,33,33
10/03/17,2016,Espanol,Las Palmas,2.2,3.4,3.3,4,3,H,2,1,7,3,2,0,38,38,0,2,4,6,0,0,38,38
08/03/17,2016,La Coruna,Betis,2.15,3.2,3.7,1,1,D,0,1,1,2,0,0,36,27,1,2,3,6,0,1,36,27
06/03/17,2016,Alaves,Sevilla,4.1,3.4,1.95,1,1,D,1,1,2,7,0,1,25,50,2,1,4,4,0,1,25,50
05/03/17,2016,Sp Gijon,La Coruna,2.6,3.2,2.88,0,1,A,0,2,4,9,0,2,25,17,0,3,2,9,0,2,25,17
05/03/17,2016,Las Palmas,Osasuna,1.57,4.0,6.0,5,2,H,1,2,3,3,1,0,46,38,0,3,2,9,0,2,46,38
05/03/17,2016,Ath Madrid,Valencia,1.44,4.5,7.5,3,0,H,2,1,6,4,1,0,67,17,0,2,2,5,0,1,67,17
05/03/17,2016,Ath Bilbao,Malaga,1.75,3.6,5.0,1,0,H,3,0,7,3,1,0,69,23,0,1,2,5,0,1,69,23
04/03/17,2016,Villarreal,Espanol,1.73,3.6,5.25,2,0,H,1,1,5,4,1,0,54,23,1,1,3,4,0,1,54,23
04/03/17,2016,Leganes,Granada,1.8,3.4,5.0,1,0,H,1,2,4,4,1,2,17,33,0,3,1,9,0,3,17,33
04/03/17,2016,Eibar,Real Madrid,5.0,4.0,1.67,1,4,A,3,0,10,1,3,0,62,15,2,1,7,5,1,0,62,15
04/03/17,2016,Barcelona,Celta,1.13,8.5,23.0,5,0,H,3,0,11,2,2,0,67,25,1,1,5,4,1,0,67,25
03/03/17,2016,Betis,Sociedad,2.6,3.2,2.88,2,3,A,0,1,2,3,0,0,31,46,2,1,3,4,0,1,31,46
02/03/17,2016,Sevilla,Ath Bilbao,1.67,3.8,5.25,1,0,H,2,0,4,1,1,0,82,9,0,2,0,5,0,2,82,9
02/03/17,2016,La Coruna,Ath Madrid,5.5,3.75,1.65,1,1,D,1,1,2,1,1,0,40,20,1,0,6,3,1,0,40,20
01/03/17,2016,Real Madrid,Las Palmas,1.13,9.0,21.0,3,3,D,3,0,7,1,2,0,83,17,0,3,1,8,0,1,83,17
01/03/17,2016,Osasuna,Villarreal,3.8,3.4,2.05,1,4,A,0,2,5,8,0,1,0,33,1,0,1,0,0,0,0,33
01/03/17,2016,Granada,Alaves,2.63,3.2,2.8,2,1,H,2,0,6,2,1,0,27,36,2,1,5,3,1,0,27,36
01/03/17,2016,Celta,Espanol,1.91,3.4,4.33,2,2,D,3,0,7,1,2,0,73,0,1,2,2,4,0,1,73,0
01/03/17,2016,Barcelona,Sp Gijon,1.05,15.0,41.0,6,1,H,3,0,10,1,2,0,64,27,1,1,3,2,1,0,64,27
28/02/17,2016,Valencia,Leganes,1.75,3.6,5.0,1,0,H,2,1,4,5,1,1,36,18,0,2,3,6,0,1,36,18
28/02/17,2016,Sociedad,Eibar,1.85,3.5,4.5,2,2,D,2,1,4,3,0,0,58,17,2,1,7,4,1,1,58,17
28/02/17,2016,Malaga,Betis,1.95,3.5,4.0,1,2,A,1,2,2,4,0,1,55,18,0,3,1,6,0,1,55,18
26/02/17,2016,Villarreal,Real Madrid,5.5,3.75,1.67,2,3,A,1,1,3,3,1,1,58,25,1,2,5,5,1,0,58,25
26/02/17,2016,Sp Gijon,Celta,2.63,3.4,2.63,1,1,D,0,3,5,11,0,2,27,9,1,2,4,4,1,0,27,9
26/02/17,2016,Espanol,Osasuna,1.67,3.8,5.5,3,0,H,2,1,7,4,2,0,33,42,0,2,3,7,0,1,33,42
26/02/17,2016,Ath Madrid,Barcelona,3.0,3.4,2.38,1,2,A,3,0,6,2,1,0,73,18,2,0,11,1,2,0,73,18
26/02/17,2016,Ath Bilbao,Granada,1.44,4.5,7.5,3,1,H,2,0,6,4,0,0,67,25,0,3,1,9,0,3,67,25
25/02/17,2016,Leganes,La Coruna,2.4,3.1,3.2,4,0,H,0,2,0,4,0,2,9,36,0,2,3,6,0,1,9,36
25/02/17,2016,Eibar,Malaga,2.05,3.4,3.8,3,0,H,2,1,7,5,2,1,58,17,0,1,3,4,0,0,58,17
25/02/17,2016,Betis,Sevilla,3.8,3.4,2.05,1,2,A,0,0,1,1,0,0,33,50,2,1,6,6,0,1,33,50
25/02/17,2016,Alaves,Valencia,2.63,3.1,2.88,2,1,H,0,1,2,8,0,1,18,55,1,1,3,3,1,1,18,55
24/02/17,2016,Las Palmas,Sociedad,2.6,3.4,2.7,0,1,A,1,1,4,3,1,0,50,42,2,1,4,4,1,1,50,42
22/02/17,2016,Valencia,Real Madrid,6.0,4.33,1.53,2,1,H,2,1,4,5,1,1,30,20,1,1,5,4,1,0,30,20
20/02/17,2016,Malaga,Las Palmas,1.95,3.5,4.0,2,1,H,0,2,1,4,0,1,50,20,0,3,0,7,0,1,50,20
19/02/17,2016,Valencia,Ath Bilbao,2.3,3.25,3.25,2,0,H,1,1,4,7,0,1,22,22,0,2,0,4,0,1,22,22
19/02/17,2016,Sociedad,Villarreal,1.95,3.3,4.2,0,1,A,2,1,4,6,0,1,64,18,1,0,3,1,1,0,64,18
19/02/17,2016,Celta,Osasuna,1.57,4.2,5.5,3,0,H,2,1,4,4,1,1,70,0,0,2,3,6,0,1,70,0
19/02/17,2016,Barcelona,Leganes,1.07,11.0,41.0,2,1,H,3,0,12,1,3,0,60,30,0,2,2,6,0,2,60,30
18/02/17,2016,Sp Gijon,Ath Madrid,7.5,4.0,1.5,1,4,A,0,3,5,10,0,2,30,10,1,0,4,2,1,0,30,10
18/02/17,2016,Sevilla,Eibar,1.45,4.5,7.0,2,0,H,2,0,6,2,1,0,80,10,2,0,8,3,1,0,80,10
18/02/17,2016,Real Madrid,Espanol,1.14,8.0,21.0,2,0,H,3,0,10,1,2,0,82,18,1,2,3,6,0,1,82,18
18/02/17,2016,La Coruna,Alaves,2.0,3.1,4.2,0,1,A,2,0,7,1,2,0,44,22,1,1,4,3,1,0,44,22
17/02/17,2016,Granada,Betis,3.0,3.2,2.5,4,1,H,1,1,2,3,0,1,20,40,0,3,1,5,0,1,20,40
13/02/17,2016,Eibar,Granada,1.55,4.2,6.0,4,0,H,1,2,3,7,1,2,55,18,0,3,1,10,0,3,55,18
12/02/17,2016,Villarreal,Malaga,1.8,3.5,4.75,1,1,D,1,1,3,3,1,1,64,18,0,2,3,6,0,1,64,18
12/02/17,2016,Leganes,Sp Gijon,1.83,3.4,4.75,0,2,A,0,1,1,3,0,1,10,40,0,2,1,3,0,0,10,40
