Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
15/04/2023,2022,Paris SG,Lens,1.67,4.2,4.75,3.0,1.0,H,1,2,4,5,1,1,73,13,2,0,6,1,1,0,73,13
15/04/2023,2022,Rennes,Reims,2.2,3.4,3.25,3.0,0.0,H,1,2,2,2,1,0,73,0,2,0,4,0,1,0,73,0
14/04/2023,2022,Toulouse,Lyon,3.4,3.8,2.0,1.0,2.0,A,0,3,2,6,0,1,40,27,2,0,7,4,1,0,40,27
09/04/2023,2022,Lorient,Marseille,5.0,4.2,1.65,0.0,0.0,D,2,1,5,1,2,0,50,21,3,0,6,3,0,0,50,21
09/04/2023,2022,Nantes,Monaco,4.0,3.6,1.91,2.0,2.0,D,0,2,2,6,0,1,29,43,2,0,6,3,1,0,29,43
09/04/2023,2022,Troyes,Clermont,2.75,3.25,2.63,0.0,2.0,A,0,1,4,5,0,0,7,64,1,2,2,4,0,1,7,64
09/04/2023,2022,Reims,Brest,1.62,3.8,5.75,1.0,1.0,D,2,1,5,2,1,0,50,29,1,1,4,4,0,0,50,29
09/04/2023,2022,Montpellier,Toulouse,2.05,3.6,3.5,1.0,2.0,A,2,0,8,2,1,0,40,13,1,2,3,6,1,2,40,13
09/04/2023,2022,Ajaccio,Auxerre,2.8,2.9,2.8,0.0,3.0,A,1,2,2,4,0,1,21,7,1,1,2,3,0,1,21,7
09/04/2023,2022,Lyon,Rennes,2.15,3.4,3.4,3.0,1.0,H,1,0,3,2,0,0,43,36,2,0,3,0,1,0,43,36
08/04/2023,2022,Nice,Paris SG,3.8,3.8,1.85,0.0,2.0,A,0,0,2,2,0,0,36,43,2,1,6,4,1,1,36,43
08/04/2023,2022,Angers,Lille,8.0,5.0,1.4,1.0,0.0,H,0,2,2,6,0,2,7,20,1,1,6,5,1,0,7,20
07/04/2023,2022,Lens,Strasbourg,1.5,4.33,6.5,2.0,1.0,H,2,0,7,2,2,0,86,7,0,1,6,7,0,0,86,7
02/04/2023,2022,Paris SG,Lyon,1.4,5.0,7.0,0.0,1.0,A,2,1,8,7,1,1,79,14,1,1,7,6,1,0,79,14
02/04/2023,2022,Monaco,Strasbourg,1.53,4.33,6.0,4.0,3.0,H,1,2,3,5,1,1,50,14,0,1,3,5,0,1,50,14
02/04/2023,2022,Nantes,Reims,3.1,3.3,2.38,0.0,3.0,A,1,1,3,3,0,0,31,46,1,0,1,0,0,0,31,46
02/04/2023,2022,Clermont,Ajaccio,2.1,3.2,3.8,2.0,1.0,H,0,2,1,7,0,2,29,21,0,3,0,7,0,2,29,21
02/04/2023,2022,Brest,Toulouse,2.9,3.4,2.4,3.0,1.0,H,0,2,3,5,0,0,15,38,1,2,3,5,1,1,15,38
02/04/2023,2022,Angers,Nice,6.5,3.9,1.55,1.0,1.0,D,0,2,2,6,0,2,7,14,2,0,8,3,2,0,7,14
02/04/2023,2022,Lille,Lorient,1.36,5.0,8.0,3.0,1.0,H,2,0,7,4,1,0,57,29,0,1,1,2,0,0,57,29
01/04/2023,2022,Rennes,Lens,2.55,3.4,2.75,0.0,1.0,A,1,2,3,4,1,1,79,0,1,1,6,3,1,0,79,0
01/04/2023,2022,Auxerre,Troyes,1.85,3.6,4.2,1.0,0.0,H,1,0,2,1,0,0,23,38,0,3,1,8,0,2,23,38
31/03/2023,2022,Marseille,Montpellier,1.45,4.33,6.5,1.0,1.0,D,0,2,3,8,0,2,50,21,2,1,2,2,0,1,50,21
19/03/2023,2022,Reims,Marseille,3.0,3.3,2.4,1.0,2.0,A,3,0,8,0,2,0,54,31,3,0,6,2,1,0,54,31
19/03/2023,2022,Paris SG,Rennes,1.45,4.75,6.5,0.0,2.0,A,3,0,10,6,1,0,85,15,1,1,2,3,0,1,85,15
19/03/2023,2022,Troyes,Brest,2.8,3.3,2.45,2.0,2.0,D,0,2,3,6,0,1,8,62,1,2,2,5,0,1,8,62
19/03/2023,2022,Strasbourg,Auxerre,1.91,3.4,4.0,2.0,0.0,H,2,1,4,2,1,0,14,43,1,0,3,2,0,0,14,43
19/03/2023,2022,Nice,Lorient,1.62,3.8,5.25,1.0,1.0,D,1,0,4,1,1,0,38,38,0,2,2,5,0,1,38,38
19/03/2023,2022,Montpellier,Clermont,1.83,3.5,4.33,2.0,1.0,H,2,0,9,1,2,0,36,14,1,1,1,2,0,1,36,14
19/03/2023,2022,Ajaccio,Monaco,5.25,3.5,1.7,0.0,2.0,A,1,2,2,4,0,1,23,8,2,0,6,3,1,0,23,8
18/03/2023,2022,Lens,Angers,1.25,6.0,11.0,3.0,0.0,H,1,1,4,3,1,0,85,8,0,2,1,7,0,1,85,8
18/03/2023,2022,Toulouse,Lille,3.3,3.5,2.2,0.0,2.0,A,1,2,5,5,1,0,43,29,1,1,7,6,1,0,43,29
17/03/2023,2022,Lyon,Nantes,1.6,4.0,5.75,1.0,1.0,D,1,0,2,1,0,0,46,31,1,2,5,7,1,2,46,31
12/03/2023,2022,Marseille,Strasbourg,1.4,4.75,8.0,2.0,2.0,D,0,2,2,7,0,2,54,15,0,2,1,6,0,2,54,15
12/03/2023,2022,Monaco,Reims,1.8,3.75,4.33,0.0,1.0,A,2,1,6,6,1,1,54,15,0,0,1,1,0,0,54,15
12/03/2023,2022,Nantes,Nice,3.0,3.2,2.5,2.0,2.0,D,1,2,1,3,0,1,33,42,3,0,7,1,2,0,33,42
12/03/2023,2022,Lorient,Troyes,1.73,3.75,4.75,2.0,0.0,H,1,1,3,1,1,0,46,23,0,3,2,10,0,2,46,23
12/03/2023,2022,Angers,Toulouse,3.8,3.6,1.95,0.0,2.0,A,0,2,3,6,0,1,8,15,1,2,3,6,0,1,8,15
12/03/2023,2022,Ajaccio,Montpellier,3.0,3.2,2.5,0.0,1.0,A,1,2,2,5,0,2,25,8,2,1,3,2,1,1,25,8
12/03/2023,2022,Clermont,Lens,4.75,3.4,1.83,0.0,4.0,A,0,2,1,5,0,2,31,23,0,1,3,4,0,0,31,23
11/03/2023,2022,Brest,Paris SG,7.0,4.75,1.44,1.0,2.0,A,1,1,6,3,1,0,17,42,2,1,7,4,2,1,17,42
11/03/2023,2022,Auxerre,Rennes,4.0,3.4,1.95,0.0,0.0,D,1,1,2,3,0,1,25,33,1,2,3,5,0,1,25,33
10/03/2023,2022,Lille,Lyon,1.85,3.75,4.0,3.0,3.0,D,2,0,4,1,1,0,62,23,2,1,7,4,2,0,62,23
05/03/2023,2022,Rennes,Marseille,2.75,3.5,2.5,0.0,1.0,A,2,1,6,3,2,1,85,0,3,0,7,2,2,0,85,0
05/03/2023,2022,Lyon,Lorient,1.53,4.33,6.0,0.0,0.0,D,1,1,3,3,0,0,50,25,0,3,3,8,0,2,50,25
05/03/2023,2022,Toulouse,Clermont,1.75,3.75,4.75,0.0,1.0,A,2,1,9,5,2,0,46,31,1,1,2,3,0,1,46,31
05/03/2023,2022,Strasbourg,Brest,2.0,3.25,4.2,0.0,1.0,A,2,1,5,3,1,0,15,46,0,2,1,5,0,1,15,46
05/03/2023,2022,Reims,Ajaccio,1.62,3.8,6.0,1.0,0.0,H,3,0,11,2,3,0,50,33,1,2,2,7,0,2,50,33
05/03/2023,2022,Montpellier,Angers,1.75,3.6,4.75,5.0,0.0,H,1,1,5,4,1,1,31,15,0,2,1,6,0,1,31,15
05/03/2023,2022,Troyes,Monaco,5.75,4.5,1.5,2.0,2.0,D,0,2,2,5,0,1,8,58,2,0,5,2,1,0,8,58
04/03/2023,2022,Paris SG,Nantes,1.3,5.5,10.0,4.0,2.0,H,2,0,7,5,0,0,83,17,1,1,3,3,1,1,83,17
04/03/2023,2022,Lens,Lille,2.38,3.3,3.0,1.0,1.0,D,2,1,4,2,1,0,92,0,1,2,6,6,1,0,92,0
03/03/2023,2022,Nice,Auxerre,1.65,3.75,5.75,1.0,1.0,D,2,0,4,0,1,0,42,33,1,1,4,4,0,0,42,33
26/02/2023,2022,Marseille,Paris SG,2.75,3.6,2.4,0.0,3.0,A,1,1,5,5,1,1,58,17,1,2,4,5,1,1,58,17
26/02/2023,2022,Monaco,Nice,2.0,3.6,3.6,0.0,3.0,A,3,0,13,4,2,0,58,17,2,0,4,1,1,0,58,17
26/02/2023,2022,Reims,Toulouse,2.1,3.5,3.5,3.0,0.0,H,2,0,8,2,2,0,45,36,2,1,8,3,1,0,45,36
26/02/2023,2022,Nantes,Rennes,3.5,3.3,2.15,0.0,1.0,A,1,1,1,2,0,1,36,45,0,3,3,7,0,1,36,45
26/02/2023,2022,Clermont,Strasbourg,2.55,3.2,2.88,1.0,1.0,D,0,2,0,4,0,2,33,17,1,2,2,6,0,2,33,17
26/02/2023,2022,Ajaccio,Troyes,2.2,3.1,3.5,2.0,1.0,H,0,3,0,5,0,2,18,9,0,3,2,13,0,3,18,9
26/02/2023,2022,Lorient,Auxerre,2.05,3.4,3.6,0.0,1.0,A,2,0,5,1,1,0,50,25,0,2,3,5,0,0,50,25
25/02/2023,2022,Montpellier,Lens,4.33,3.75,1.8,1.0,1.0,D,1,2,4,6,1,2,33,8,0,1,3,4,0,0,33,8
25/02/2023,2022,Angers,Lyon,5.0,4.0,1.67,1.0,3.0,A,0,2,3,5,0,0,8,17,2,1,6,3,2,0,8,17
24/02/2023,2022,Lille,Brest,1.36,5.0,8.5,2.0,1.0,H,2,0,7,1,2,0,58,25,0,1,1,4,0,1,58,25
19/02/2023,2022,Toulouse,Marseille,3.8,3.75,1.91,2.0,3.0,A,2,0,8,3,2,0,50,33,3,0,6,0,3,0,50,33
19/02/2023,2022,Lens,Nantes,1.5,4.0,7.0,3.0,1.0,H,2,1,4,2,1,0,91,0,2,0,5,0,2,0,91,0
19/02/2023,2022,Troyes,Montpellier,2.75,3.25,2.6,0.0,1.0,A,0,2,2,6,0,2,9,64,1,2,3,8,1,2,9,64
19/02/2023,2022,Rennes,Clermont,1.57,3.8,6.5,2.0,0.0,H,2,1,5,3,1,1,83,0,2,0,3,1,0,0,83,0
19/02/2023,2022,Lorient,Ajaccio,2.0,3.4,3.8,3.0,0.0,H,1,0,4,3,0,0,45,27,1,2,3,11,0,2,45,27
